row_id,src_en,hyp_bn,tier,fluency,acceptable,tags,note
R0050,"An otherwise healthy 28-year-old primigravid woman at 30 weeks' gestation comes to the physician with a 5-day history of epigastric pain and nausea that is worse at night. Two years ago, she was diagnosed with a peptic ulcer and was treated with a proton pump inhibitor and antibiotics. Medications include folic acid and a multivitamin. Her pulse is 90/min and blood pressure is 130/85 mm Hg. Pelvic examination shows a uterus consistent in size with a 30-week gestation. Laboratory studies show:
Hemoglobin 8.6 g/dL
Platelet count 95,000/mm3
Serum
Total bilirubin 1.5 mg/dL
Aspartate aminotransferase 80 U/L
Lactate dehydrogenase 705 U/L
Urine
pH 6.2
Protein 2+
WBC negative
Bacteria occasional
Nitrates negative
Which of the following best explains this patient's symptoms?""
A. Inflammation of the gall bladder
B. Bacterial infection of the kidney
C. Inflammation of the lower esophageal mucosa
D. Stretching of Glisson capsule
E. Acute inflammation of the pancreas
F. Break in gastric mucosal continuity","একজন অন্যথায় সুস্থ ২৮ বছর বয়সী প্রথম গর্ভবতী নারী, যিনি ৩০ সপ্তাহের গর্ভধারণে আছেন, তিনি রাতের সময় বাড়তি উপশমযুক্ত পেটের উপরের অংশের ব্যথা ও বমিভাবের ৫ দিনের ইতিহাস নিয়ে ডাক্তারের কাছে আসেন। দুই বছর আগে তাকে পেপটিক আলসার নির্ণয় করা হয়েছিল এবং প্রোটন পাম্প ইনহিবিটার ও অ্যান্টিবায়োটিক দিয়ে চিকিৎসা করা হয়েছিল। তিনি বর্তমানে ফোলিক অ্যাসিড ও মাল্টিভিটামিন গ্রহণ করছেন। তার পাল্স ৯০/মিনিট এবং রক্তচাপ ১৩০/৮৫ মিমি পারদ। পেলভিক পরীক্ষা দেখায় গর্ভাশয়টি ৩০ সপ্তাহের গর্ভধারণের সঙ্গে সামঞ্জস্যপূর্ণ আকারের। ল্যাবরেটরি ফলাফল: হিমোগ্লোবিন ৮.৬ g/dL, প্লেটলেট সংখ্যা ৯৫,০০০/mm3, সিরাম মোট বিলিরুবিন ১.৫ mg/dL, অ্যাসপারটেট আমিনোট্রান্সফারেজ ৮০ U/L, ল্যাক্টেট ডিহাইড্রোজেনেস ৭০৫ U/L; মূত্রের pH ৬.২, প্রোটিন ২+, শ্বেত রক্তকণিকা নেগেটিভ, ব্যাকটেরিয়া মাঝে মাঝেই, নাইট্রেট নেগেটিভ। নিম্নলিখিত কোনটি রোগীর উপসর্গের সর্বোত্তম ব্যাখ্যা দেয়?
A. পিত্তথলি (গ্যালব্লাডার) এর প্রদাহ
B. কিডনির ব্যাকটেরিয়াল সংক্রমণ
C. নিম্ন ইসোফেগাসের মিউকোসা (অন্তঃস্তর) এর প্রদাহ
D. গ্লিসন ক্যাপসুলের প্রসারণ
E. অগ্ন্যাশয়ের তীব্র প্রদাহ
F. পেটের মিউকোসার ধারাবাহিকতায় ফাটল",,,,,
R0051,"A 36-year-old woman comes to the physician because of multiple episodes of headache over the past 3 months. The headaches last the entire day and are unilateral and throbbing. During the headaches, she has severe nausea and is unable to work and perform her daily activities. She has noticed that she becomes unusually hungry prior to the onset of headache. She locks herself in a dark room, takes ibuprofen, and avoids going out until the headache subsides. However, over the past month, the headaches have increased to 2-3 times a week and become more intense. She has hypertension treated with amlodipine. Her temperature is 37°C (98.6°F), pulse is 80/min, and blood pressure is 128/76 mm Hg. Physical and neurologic examinations show no abnormalities. Which of the following is the most appropriate therapy for long-term prevention of headaches in this patient?
A. Fluoxetine
B. Ergotamine
C. Propranolol
D. Sumatriptan
E. Naproxen","একজন ৩৬ বছর বয়সী নারী গত তিন মাসে একাধিকবার মাথাব্যথার কারণে ডাক্তারের কাছে আসছেন। এই মাথাব্যথা পুরো দিন স্থায়ী থাকে, একপাশের এবং ধুকধুক করে। মাথাব্যথার সময় তার তীব্র বমি বমি ভাব হয় এবং তিনি কাজ করতে বা দৈনন্দিন কার্যক্রম সম্পাদন করতে অক্ষম হন। তিনি লক্ষ্য করেছেন যে মাথাব্যথা শুরু হওয়ার আগে তিনি অস্বাভাবিকভাবে বেশি ক্ষুধার্ত হয়ে পড়েন। তিনি নিজেকে একটি অন্ধকার ঘরে লক করে রাখেন, আইবুপ্রোফেন গ্রহণ করেন এবং মাথাব্যথা কমে না পর্যন্ত বাইরে যাওয়া এড়িয়ে চলেন। তবে, গত মাসে মাথাব্যথা সপ্তাহে ২-৩ বার বাড়ে এবং তীব্রতা বৃদ্ধি পেয়েছে। তিনি অ্যামলোডিপিন দিয়ে চিকিৎসিত উচ্চ রক্তচাপের রোগী। তার শারীরিক তাপমাত্রা ৩৭°C (৯৮.৬°F), পালস ৮০/মিনিট, এবং রক্তচাপ ১২৮/৭৬ mm Hg। শারীরিক ও স্নায়বিক পরীক্ষায় কোনো অস্বাভাবিকতা দেখা যায়নি। নিম্নলিখিত কোনটি এই রোগীর দীর্ঘমেয়াদী মাথাব্যথা প্রতিরোধের জন্য সবচেয়ে উপযুক্ত থেরাপি?
A. ফ্লুওসেটিন
B. এরগোটামিন
C. প্রোপ্রানোলল
D. সুমাট্রিপট্যান
E. নিউপ্রোক্সেন",,,,,
R0052,"A 12-year-old boy is brought to the physician for a well-child examination. He feels well. He has no history of serious illness. He has received all age-appropriate screenings and immunizations. His 7-year-old brother was treated for nephrotic syndrome 1 year ago. He is at 50th percentile for height and 60th percentile for weight. His temperature is 37°C (98.6°F), pulse is 90/min, and blood pressure is 96/54 mm Hg. Physical examination shows no abnormalities. Urine dipstick shows 1+ protein. A subsequent urinalysis of an early morning sample shows:
Blood negative
Glucose negative
Protein trace
Leukocyte esterase negative
Nitrite negative
RBC none
WBC 0-1/hpf
Protein/creatinine ratio 0.2 (N ≤ 0.2)
Which of the following is the most appropriate next step in management?""
A. Repeat urine dipstick in 1 year
B. Kidney biopsy
C. Renal ultrasonography
D. Lipid profile
E. 24-hour urine protein collection
F. Measure serum creatinine and urea nitrogen
G. Anti-nuclear antibody level","একজন ১২ বছর বয়সী ছেলে ভাল-শিশু পরীক্ষার জন্য ডাক্তারের কাছে আনা হয়েছে। তিনি স্বাস্থ্যের দিক থেকে ভালো অনুভব করছেন এবং কোনো গুরুতর রোগের ইতিহাস নেই। তিনি সব বয়স-অনুযায়ী স্ক্রিনিং ও টিকা গ্রহণ করেছেন। তার ৭ বছর বয়সী ভাই এক বছর আগে নেফ্রোটিক সিনড্রোমে চিকিৎসা করিয়েছিল। উচ্চতা ৫০তম পার্সেন্টাইল এবং ওজন ৬০তম পার্সেন্টাইলে রয়েছে। তাপমাত্রা ৩৭°C (৯৮.৬°F), পালস ৯০/মিনিট, রক্তচাপ ৯৬/৫৪ mm Hg। শারীরিক পরীক্ষায় কোনো অস্বাভাবিকতা দেখা যায়নি। মূত্র ডিপস্টিকে ১+ প্রোটিন দেখানো হয়েছে। একটি সকালে নেওয়া মূত্রের পরবর্তী বিশ্লেষণে দেখা গেছে:  
রক্ত - নেগেটিভ, গ্লুকোজ - নেগেটিভ, প্রোটিন - ট্রেস, লিউকোসাইট এস্টারেজ - নেগেটিভ, নাইট্রাইট - নেগেটিভ, RBC - কোনোটি নেই, WBC - ০-১/hpf, প্রোটিন/ক্রিয়াটিনিন অনুপাত 0.2 (N ≤ 0.2)। নিম্নলিখিতগুলির মধ্যে কোনটি সর্বোত্তম পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. ১ বছরে মূত্র ডিপস্টিক পুনরায় পরীক্ষা করুন
B. কিডনি বায়োপসি
C. কিডনি আল্ট্রাসাউন্ড
D. লিপিড প্রোফাইল
E. ২৪ ঘণ্টার মূত্রে প্রোটিন সংগ্রহ
F. সিরাম ক্রিয়াটিনিন ও ইউরিয়া নাইট্রোজেন পরিমাপ করুন
G. অ্যান্টি-নিউক্লিয়ার অ্যান্টিবডি স্তর",,,,,
R0053,"A 22-year-old white woman comes to the physician because of a 6-month history of lower abdominal pain. She has also had multiple episodes of loose stools with blood during this period. She has had painful bowel movements for 1 month. Over the past year, she has had a 10-kg (22-lb) weight loss. She was treated for streptococcal pharyngitis last week. Her maternal grandfather died of colon cancer at the age of 52 years. She does not smoke. She drinks three to five beers on social occasions. She is 162 cm (5 ft 4 in) tall and weighs 52 kg (115-lb); BMI is 19.7 kg/m2. Her temperature is 37°C (98.6°F), pulse is 60/min, respirations are 13/min, and blood pressure is 110/70 mm Hg. Cardiopulmonary examination shows no abnormalities. The abdomen is soft and there is tenderness to palpation of the left lower quadrant. There is no guarding or rigidity. Rectal examination shows no masses. Laboratory studies show:
Hemoglobin 10.4 g/dL
Leukocyte count 10,800/mm3
Platelet count 450,000/mm3
Serum
Na+ 138 mEq/L
Cl- 103 mEq/L
K+ 4.9 mEq/L
HCO3- 22 mEq/L
Urea nitrogen 18 mg/dL
Creatinine 0.6 mg/dL
Antinuclear antibodies negative
Perinuclear antineutrophil cytoplasmic antibodies positive
Anti-Saccharomyces cerevisiae antibodies negative
A colonoscopy is scheduled for the next day. Which of the following findings is most likely to be present on colonoscopy of this patient?""
A. Pseudomembranes overlying regions of colonic inflammation
B. Patchy inflammation of mucosa with cobblestone appearance and intervening areas of normal mucosa
C. Confluent inflammation of the colonic mucosa with edema, fibrin-covered ulcers, and loss of vascular pattern
D. Normal colonic mucosa
E. Numerous polyps extending throughout the colon","একজন ২২ বছর বয়সী সাদা নারী নিম্ন পেটের ব্যথার ৬ মাসের ইতিহাস নিয়ে ডাক্তারের কাছে আসেন। এই সময়কালে তিনি রক্তযুক্ত আলগা মলের বহুবার অভিজ্ঞতা করেছেন। গত এক মাস ধরে তার মলত্যাগে ব্যথা হয়। গত বছর জুড়ে তিনি ১০ কেজি (২২ পাউন্ড) ওজন কমিয়েছেন। তিনি গত সপ্তাহে স্ট্রেপটোকক্কাল ফ্যারিঞ্জাইটিসের জন্য চিকিৎসা নিয়েছিলেন। তাঁর মাতৃপিতার দাদু ৫২ বছর বয়সে কোলোন ক্যান্সারে মারা গেছেন। তিনি ধূমপান করেন না। সামাজিক অনুষ্ঠানে তিন থেকে পাঁচটি বিয়ার পান করেন। তার উচ্চতা ১৬২ সেমি (৫ ফুট ৪ ইঞ্চি) এবং ওজন ৫২ কেজি (১১৫ পাউন্ড); BMI ১৯.৭ কেজি/মি2। তাপমাত্রা ৩৭°C (৯৮.৬°F), পালস ৬০/মিনিট, শ্বাসপ্রশ্বাস ১৩/মিনিট, রক্তচাপ ১১০/৭০ মিমি পারদ। কার্ডিওফুসফুসীয় পরীক্ষা কোনো অস্বাভাবিকতা দেখায় না। পেট নরম এবং বাম নিম্ন কোয়াড্রান্টে স্পর্শে ব্যথা আছে। গার্ডিং বা কঠোরতা নেই। রেকটাল পরীক্ষায় কোনো টিউমার পাওয়া যায়নি। ল্যাবরেটরি ফলাফল:
হিমোগ্লোবিন ১০.৪ g/dL
লিউকোসাইট সংখ্যা ১০,৮০০/mm3
প্লেটলেট সংখ্যা ৪৫০,০০০/mm3
সিরাম
Na+ ১৩৮ mEq/L
Cl- ১০৩ mEq/L
K+ ৪.৯ mEq/L
HCO3- ২২ mEq/L
ইউরিয়া নাইট্রোজেন ১৮ mg/dL
ক্রিয়েটিনিন ০.৬ mg/dL
অ্যান্টি-নিউক্লিয়ার অ্যান্টিবডি নেগেটিভ
পেরিনুক্লিয়ার অ্যান্টি-নিউট্রোফিল সাইটোপ্লাজমিক অ্যান্টিবডি পজিটিভ
অ্যান্টি-স্যাকারোমাইসিস সিরেভিসিয়া অ্যান্টিবডি নেগেটিভ
একটি কোলোনোস্কপি আগামীকাল নির্ধারিত হয়েছে। নিম্নলিখিত কোন ফলাফল এই রোগীর কোলোনোস্কপিতে সবচেয়ে সম্ভাব্যভাবে দেখা যাবে?
A. প্রদাহিত কলোনীয় অঞ্চলগুলোর উপর পসুডোমেমব্রেন
B. কোবলস্টোনের মতো চেহারাসহ মিউকোসায় প্যাচি (খণ্ডিত) প্রদাহ এবং এর মধ্যে স্বাভাবিক মিউকোসা অঞ্চল
C. ইডিমা, ফাইব্রিন-আচ্ছাদিত আলসার ও রক্তনালীর প্যাটার্নের ক্ষতি সহ কোলনিক মিউকোসার সংযোজিত (একত্রে) প্রদাহ
D. স্বাভাবিক কলোনীয় মিউকোসা
E. পুরো কলনে বিস্তৃত বহু সংখ্যক পলিপ",,,,,
R0054,"A 35-year-old woman comes to employee health services 30 minutes after a work-related incident. She works as a phlebotomist and reports that blood splashed into her right eye when she was drawing blood from a 30-year-old male patient. Immediately following the incident, she flushed her eye with water for several minutes. The patient from whom she drew blood was admitted for hemoptysis, weight loss, and night sweats. He is an intravenous drug user and is sexually active with several male and female partners. The phlebotomist has no history of serious illness and takes no medications. Her immunizations are up-to-date. Physical examination shows no abnormalities. In addition to drawing her blood for viral serologies, which of the following is the most appropriate next step?
A. Start raltegravir, tenofovir, and emtricitabine
B. Start zidovudine
C. Start tenofovir and emtricitabine
D. Provide reassurance
E. Start sofosbuvir and velpatasvir
F. Administer hepatitis B immune globulin and vaccine","একজন ৩৫ বছর বয়সী নারী কর্মচারী স্বাস্থ্য পরিষেবায় কাজ-সম্পর্কিত ঘটনার ৩০ মিনিট পর আসেন। তিনি ফ্লেবোটোমিস্ট হিসেবে কাজ করেন এবং জানান যে ৩০ বছর বয়সী পুরুষ রোগীর থেকে রক্ত সংগ্রহের সময় তার ডান চোখে রক্ত ছিটিয়ে পড়েছে। ঘটনাটির সঙ্গে সঙ্গে তিনি কয়েক মিনিট পানি দিয়ে চোখ ধুয়ে নেন। যাঁর থেকে তিনি রক্ত তুলেছিলেন সেই রোগী হেমোপটিসিস, ওজন কমা এবং রাতের ঘাম সহ ভর্তি হয়েছেন। তিনি ইনট্রাভিনাস ড্রাগ ব্যবহারকারী এবং বহু পুরুষ ও নারী সঙ্গীর সঙ্গে যৌন সক্রিয়। ফ্লেবোটোমিস্টের কোনো গুরুতর অসুস্থতার ইতিহাস নেই এবং তিনি কোনও ঔষধ গ্রহণ করেন না। তার টিকাদান আপ-টু-ডেট। শারীরিক পরীক্ষায় কোন অস্বাভাবিকতা দেখা যায়নি। ভাইরাসীয় সিরোলজি পরীক্ষা করার জন্য রক্ত তোলার পাশাপাশি, নিম্নলিখিতগুলির মধ্যে সবচেয়ে উপযুক্ত পরবর্তী পদক্ষেপ কী?
A. রালটেগ্রাভির, টেনোফোভির এবং এমট্রিসিটাবিন দিয়ে থেরাপি শুরু করুন
B. জিডোভুডিন দিয়ে থেরাপি শুরু করুন
C. টেনোফোভির ও এমট্রিসিটাবিন দিয়ে থেরাপি শুরু করুন
D. আশ্বাস দিন
E. সোফোসবুভির ও ভেলপাটাসভির দিয়ে থেরাপি শুরু করুন
F. হেপাটাইটিস বি ইমিউন গ্লোবুলিন এবং টিকাদান দিন",,,,,
R0055,"A 52-year-old man comes to to the emergency department with fatigue and shortness of breath that has become progressively worse over the past week. He had an upper respiratory tract infection 2 weeks ago, for which he was given an antibiotic. He has hypertension, type 2 diabetes mellitus, and colonic polyps diagnosed on screening colonoscopy 2 years ago. His mother has systemic lupus erythematosus and his brother has a bicuspid aortic valve. He does not smoke cigarettes or drink alcohol. Current medications include lisinopril and metformin. His temperature is 37.3°C (99.1°F), pulse is 91/min, respirations are 18/min, and blood pressure is 145/84 mm Hg. His conjunctivae are pale. Cardiac examination shows a late systolic crescendo-decrescendo murmur at the right upper sternal border. Laboratory studies show:
Leukocyte Count 9,500/mm3
Hematocrit 24%
Platelet Count 178,000/mm3
LDH 215 U/L
Haptoglobin 22 mg/dL (N=41-165 mg/dL)
Serum
Na+ 140 mEq/L
K+ 4.6 mEq/L
CL- 100 mEq/L
HCO3- 25 mEq/L
Urea nitrogen 21 mg/dL
Creatinine 1.2 mg/dL
Total bilirubin 1.9 mg/dL
A peripheral blood smear is shown. Which of the following is the most likely cause of this patient's anemia?""
A. Autoimmune destruction of erythrocytes
B. Occult blood loss
C. Erythrocyte membrane fragility
D. Erythrocyte enzyme defect
E. Mechanical destruction of erythrocytes","একজন ৫২ বছর বয়সী পুরুষ জরুরি বিভাগে ক্লান্তি এবং শ্বাসকষ্ট নিয়ে আসেন, যা গত সপ্তাহ থেকে ক্রমশ বাড়ছে। দুই সপ্তাহ আগে তিনি উপরের শ্বাসনালী সংক্রমণ হয়েছিল এবং অ্যান্টিবায়োটিক নেওয়া হয়েছিল। তার উচ্চ রক্তচাপ, টাইপ ২ ডায়াবেটিস মেলিটাস এবং স্ক্রিনিং কোলোনোস্কপি থেকে দুই বছর আগে কলনিক পলিপস নির্ণয় হয়েছে। তার মা সিস্টেমিক লুপাস ইরিথিমাটোসাসে আক্রান্ত এবং তার ভাইতে বাইকাস্পিড অর্টিক ভালভ আছে। তিনি সিগারেট ধূমপান বা মদ্যপান করেন না। বর্তমান ওষুধের মধ্যে রয়েছে লিসিনোপ্রিল এবং মেটফরমিন। তার তাপমাত্রা ৩৭.৩°C (৯৯.১°F), পালস ৯১/মিনিট, শ্বাসপ্রশ্বাস ১৮/মিনিট, রক্তচাপ ১৪৫/৮৪ mm Hg। কনজাংকটিভা ফিকে। কার্ডিয়াক পরীক্ষায় ডান উপরের স্টার্নাল বর্ডারে দেরি সিস্টোলিক ক্রেসেনডো-ডিক্রেসেনডো মর্মর শোনা যায়। ল্যাব ফলাফল:  
Leukocyte Count 9,500/mm3  
Hematocrit 24%  
Platelet Count 178,000/mm3  
LDH 215 U/L  
Haptoglobin 22 mg/dL (N=41-165 mg/dL)  
Serum Na+ 140 mEq/L, K+ 4.6 mEq/L, Cl- 100 mEq/L, HCO3- 25 mEq/L, Urea nitrogen 21 mg/dL, Creatinine 1.2 mg/dL, Total bilirubin 1.9 mg/dL। একটি পারিফেরাল রক্ত স্মিয়ার দেখানো হয়েছে। নিম্নলিখিতগুলোর মধ্যে কোনটি এই রোগীর অ্যানিমিয়ার সবচেয়ে সম্ভাব্য কারণ?
A. ইরিথ্রোসাইটের অটোইমিউন ধ্বংস
B. গোপন রক্তক্ষরণ
C. ইরিথ্রোসাইট মেমব্রেনের ভঙ্গুরতা
D. ইরিথ্রোসাইট এনজাইম ত্রুটি
E. ইরিথ্রোসাইটের যান্ত্রিক ধ্বংস",,,,,
R0056,"A 69-year-old man is brought to the emergency department for severe tearing lower back pain for 12 hours. The pain radiates to the flank and he describes it as 8 out of 10 in intensity. He has nausea and has vomited several times. He has no fever, diarrhea, or urinary symptoms. When he stands up suddenly, he becomes light-headed and has to steady himself for approximately 1 to 2 minutes before he is able to walk. He has hypertension and hyperlipidemia. Two years ago, he had a myocardial infarction and underwent coronary artery bypass grafting of his right coronary artery. He has smoked one and a half packs of cigarettes daily for 40 years and drinks 1 to 2 beers daily. His current medications include chlorthalidone, atorvastatin, lisinopril, and aspirin. He appears acutely ill. His temperature is 37.2°C (98.9°F), pulse is 130/min and regular, respirations are 35/min, and blood pressure is 80/55 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 85%. Examination shows a pulsatile mass in the abdomen. Intravenous fluids and high-flow oxygen are started. Thirty minutes later, the patient dies. Which of the following was the strongest predisposing factor for the condition leading to this patient's death?
A. Advanced age
B. Hyperlipidemia
C. Male sex
D. Hypertension
E. Smoking","একজন ৬৯ বছর বয়সী পুরুষকে জরুরি বিভাগে তীব্র টিয়ারিং নীচের পিঠের ব্যথা নিয়ে আনা হয়েছে, যা ১২ ঘণ্টা ধরে চলছে। ব্যথা ফ্ল্যাঙ্ক পর্যন্ত ছড়িয়ে পড়েছে এবং তিনি এটিকে তীব্রতা ১০ এর মধ্যে ৮ হিসেবে বর্ণনা করেন। তাকে বমি বমি ভাব আছে এবং কয়েকবার বমি করেছে। জ্বর, ডায়রিয়া বা মূত্র সংক্রান্ত কোনো উপসর্গ নেই। হঠাৎ দাঁড়িয়ে উঠলে তিনি মাথা ঘোরা অনুভব করেন এবং প্রায় ১ থেকে ২ মিনিট পর্যন্ত নিজেকে স্থির রাখতে হয়, তারপরই হাঁটতে পারেন। তার উচ্চ রক্তচাপ ও হাইপারলিপিডেমিয়া রয়েছে। দুই বছর আগে তাকে মায়োকার্ডিয়াল ইনফার্কশন হয়েছে এবং ডান করোনারি আর্টেরি বায়পাস গ্রাফট করা হয়েছে। তিনি ৪০ বছর ধরে দিনে এক ও অর্ধ প্যাক সিগারেট ধূমপান করেন এবং দৈনিক ১ থেকে ২টি বিয়ার পান করেন। তার বর্তমান ঔষধগুলোর মধ্যে রয়েছে ক্লোরথ্যালিডোন, অ্যাটরভাস্ট্যাটিন, লিসিনোপ্রিল এবং এস্পিরিন। তিনি তীব্রভাবে অসুস্থ দেখাচ্ছেন। তার তাপমাত্রা ৩৭.২°C (৯৮.৯°F), পালস ১৩০/মিনিট ও নিয়মিত, শ্বাসপ্রশ্বাস ৩৫/মিনিট, রক্তচাপ ৮০/৫৫ mm Hg। কক্ষের বাতাসে পল্স অক্সিমেট্রি দেখায় অক্সিজেন স্যাচুরেশন ৮৫%। পরীক্ষায় পেটে একটি পালসেটেড গঠন দেখা যায়। ইন্ট্রাভেনাস তরল ও উচ্চ প্রবাহের অক্সিজেন দেওয়া হয়। ত্রিশ মিনিট পরে রোগী মারা যান। নিম্নলিখিত কোনটি এই রোগীর মৃত্যুর কারণ হওয়া অবস্থার জন্য সবচেয়ে শক্তিশালী পূর্বপ্রবণতা ছিল?
A. উচ্চ বয়স
B. হাইপারলিপিডেমিয়া (উচ্চ কোলেস্টেরল)
C. পুরুষ লিঙ্গ
D. উচ্চ রক্তচাপ
E. ধূমপান",,,,,
R0057,"A 56-year-old woman comes to the physician because she palpated a mass in her right breast during self-examination a week ago. Menarche was at the age of 14, and her last menstrual period was at the age of 51. Vital signs are within normal limits. Examination shows a nontender, firm and hard mass in the upper outer quadrant of the right breast. Mammography shows large, dense breasts, with a 1.7-cm mass in the right upper outer quadrant. The patient undergoes right upper outer quadrant lumpectomy with subsequent sentinel node biopsy, which reveals moderately differentiated invasive ductal carcinoma and micrometastasis to one axillary lymph node. There is no evidence of extranodal metastasis. The tumor tests positive for both estrogen and progesterone receptors and does not show human epidermal growth factor receptor 2 (HER2) over-expression. Flow-cytometry reveals aneuploid tumor cells. Which of the following factors has the greatest effect on this patient's prognosis?
A. Age
B. DNA ploidy status
C. Mammography findings
D. Tumor size
E. Nodal status
F. Histologic grade
G. HER2 receptor status
H. Hormone receptor status","নিম্নলিখিত কোন উপাদানটি এই রোগীর পূর্বাভাসে সর্বাধিক প্রভাব ফেলে?
A. বয়স
B. ডিএনএ প্লোইডি অবস্থা
C. ম্যামোগ্রাফি ফলাফল
D. টিউমারের আকার
E. নোডাল অবস্থা
F. হিস্টোলজিক গ্রেড
G. HER2 রিসেপ্টর অবস্থা
H. হরমোন রিসেপ্টর অবস্থা",,,,,
R0058,"A 26-year-old primigravid woman at 39 weeks' gestation is admitted to the hospital in active labor. Pregnancy was complicated by mild oligohydramnios detected a week ago, which was managed with hydration. Her pulse is 92/min, respirations are 18/min, and blood pressure is 134/76 mm Hg. Pelvic examination shows 100% cervical effacement and 10 cm cervical dilation; the vertex is at 0 station. Cardiotocography is shown. Which of the following is the most appropriate next step in management?
A. Elective cesarean section
B. Emergent cesarean section
C. Reassurance
D. Maternal repositioning and oxygen administration
E. Administration of tocolytics
F. Elevation of the fetal head
G. Rapid amnioinfusion","একজন ২৬ বছর বয়সী প্রথম গর্ভধারণকারী নারী, যিনি ৩৯ সপ্তাহের গর্ভাবস্থায় সক্রিয় প্রসবের সময় হাসপাতালে ভর্তি হয়েছেন। এক সপ্তাহ আগে সনাক্ত করা হালকা অলিগোহাইড্রমিনিওসিস ছিল, যা তরল গ্রহণের মাধ্যমে নিয়ন্ত্রিত হয়েছে। তার পাল্স ৯২/মিনিট, শ্বাসপ্রশ্বাস ১৮/মিনিট এবং রক্তচাপ ১৩৪/৭৬ মিমি পারদ। পেলভিক পরীক্ষায় সার্ভিকাল ইফ্যাক্টেশন ১০০% এবং সার্ভিক্যাল ডাইলেশন ১০ সেমি দেখা যায়; ভেরটেক্স শূন্য স্টেশনে রয়েছে। কার্ডিওটোকোগ্রাফ দেখানো হয়েছে। নিম্নলিখিতগুলির মধ্যে কোনটি সর্বোত্তম পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. ইলেক্টিভ সিজারিয়ান সেকশন
B. জরুরি সিজারিয়ান সেকশন
C. আশ্বাস প্রদান
D. মায়ের অবস্থান পরিবর্তন এবং অক্সিজেন প্রদান
E. টোকোলাইটিকসের ব্যবহার
F. ভ্রূণের মাথা উঁচু করা
G. দ্রুত অ্যানিওইনফিউশন",,,,,
R0059,"A 62-year-old man is brought to the hospital because of a 6-hour history of worsening upper abdominal pain, nausea, and vomiting. He is diagnosed with acute calculous cholecystitis and scheduled for cholecystectomy the next day. He has congestive heart failure, hyperlipidemia, and hypertension. Physical examination shows no abnormalities. Current medications include metoprolol and simvastatin. One month ago, spironolactone was added to his medication regimen. Preoperative serum studies show:
Na+ 138 mEq/L
K+ 6.1 mEq/L
Cl- 100 mEq/L
HCO3- 22 mEq/L
Urea nitrogen 13 mg/dL
Creatinine 1.0 mg/dL
An ECG shows normal sinus rhythm. In addition to discontinuation of spironolactone, which of the following is the most appropriate next step in management of this patient's hyperkalemia?""
A. Administer intravenous saline with furosemide
B. Administer intravenous sodium bicarbonate
C. Administer intravenous insulin and glucose
D. Order dietary modification
E. Administer intravenous calcium gluconate
F. Initiate hemodialysis","একজন ৬২ বছর বয়সী পুরুষকে হাসপাতালে নিয়ে আসা হয়েছে কারণ তিনি গত ৬ ঘণ্টা ধরে বাড়তে থাকা উপরের পেটের ব্যথা, বমি বমি ভাব এবং বমি করছেন। তাকে তীব্র ক্যালকুলাসযুক্ত কোলে সিস্টাইটিস নির্ণয় করা হয় এবং পরের দিন কোলে সিস্টেকটোমির জন্য পরিকল্পনা করা হয়েছে। তার হৃদযন্ত্রে কনজেস্টিভ হার্ট ফেইলিউর, হাইপারলিপিডেমিয়া এবং উচ্চ রক্তচাপ রয়েছে। শারীরিক পরীক্ষায় কোনো অস্বাভাবিকতা দেখা যায় না। বর্তমান ওষুধের মধ্যে আছে মেটোপ্রোলল এবং সিমভাস্টাটিন। এক মাস আগে তার ঔষধে স্পিরোনোল্যাকটোন যোগ করা হয়েছিল। প্রি-অপারেটিভ সিরাম ফলাফল দেখায়:
Na+ 138 mEq/L
K+ 6.1 mEq/L
Cl- 100 mEq/L
HCO3- 22 mEq/L
ইউরিয়া নাইট্রোজেন 13 mg/dL
ক্রিয়াটিনিন ১.০ mg/dL
একটি ইসিজি স্বাভাবিক সাইনাস রিদম দেখায়। স্পিরোনোল্যাকটোন বন্ধ করার পাশাপাশি, এই রোগীর হাইপারক্যালেমিয়ার ব্যবস্থাপনার জন্য সবচেয়ে উপযুক্ত পরবর্তী পদক্ষেপ কোনটি?
A. ইন্ট্রাভেনাস স্যালিন দিয়ে ফিউরোসেমাইড প্রদান করুন
B. ইন্ট্রাভেনাস সোডিয়াম বায়কার্বোনেট প্রদান করুন
C. ইন্ট্রাভেনাস ইনসুলিন এবং গ্লুকোজ প্রদান করুন
D. খাদ্যতালিকায় পরিবর্তন আদেশ দিন
E. ইন্ট্রাভেনাস ক্যালসিয়াম গ্লুকোনেট প্রদান করুন
F. হেমোডায়ালিসিস শুরু করুন",,,,,
