item_id,translator,seg_id,src_en,hyp_bn,seg_mismatch,cometkiwi,metricx,labse,metricx_err
US-00004,gpt-oss:120b,0,A 4-year-old boy is brought to the emergency department because of severe abdominal pain and bilious vomiting for 6 hours. He has not had bowel movements in the past 24 hours. He appears ill. His temperature is 37.8°C (100°F) and pulse is 122/min. Examination shows a distended abdomen. There is tenderness to palpation in the lower abdomen; guarding and rebound tenderness are present. Bowel sounds are decreased. An x-ray of the abdomen shows dilated loops of bowel. He has been accompanied by his 14-year-old brother. The surgeon recommends an emergency laparotomy. The parents are away visiting friends and cannot be reached. Which of the following is the most appropriate next best step in management?,একজন ৪ বছর বয়সী ছেলে জরুরি বিভাগে আনা হয়েছে কারণ তীব্র পেটের ব্যথা এবং বিলিয়াস বমি ৬ ঘণ্টা ধরে চলছে। গত ২৪ ঘন্টায় তার মলত্যাগ হয়নি। তিনি অসুস্থ দেখাচ্ছেন। তার তাপমাত্রা ৩৭.৮°C (১০০°F) এবং পালস ১২২/মিনিট। পরীক্ষায় পেট ফুলে আছে। নিম্ন পেটে স্পর্শে ব্যথা রয়েছে; গার্ডিং ও রিবাউন্ড টেনডারনেস দেখা যায়। বাওয়েল শব্দ কমে গেছে। পেটের এক্স-রে দেখায় ফাঁপা অন্ত্রের লুপ। তার সঙ্গে ১৪ বছর বয়সী ভাই আছে। সার্জন জরুরি ল্যাপারোটমি করার পরামর্শ দেন। বাবা-মা বন্ধুদের বাড়িতে গিয়ে আছেন এবং পৌঁছানো যাচ্ছে না। নিম্নলিখিতগুলির মধ্যে কোনটি ব্যবস্থাপনায় সবচেয়ে উপযুক্ত পরবর্তী পদক্ষেপ?,0,0.8013048768043518,-5.5490922927856445,0.8674209117889404,5.5490922927856445
US-00004,gpt-oss:120b,1,Get consent from the patient's brother,রোগীর ভাই থেকে সম্মতি নিন,0,0.8989790081977844,-0.43826591968536377,0.9211817979812622,0.43826591968536377
US-00004,gpt-oss:120b,2,Get consent from the patient,রোগী নিজে থেকে সম্মতি নিন,0,0.8898502588272095,-0.4899195730686188,0.8083757162094116,0.4899195730686188
US-00004,gpt-oss:120b,3,Obtain a court order for surgery,সার্জারির জন্য আদালতের আদেশ সংগ্রহ করুন,0,0.901782751083374,-0.9028734564781189,0.8285910487174988,0.9028734564781189
US-00004,gpt-oss:120b,4,Schedule hospital ethics consult,হাসপাতালের নৈতিকতা পরামর্শ নির্ধারণ করুন,0,0.8333328366279602,-4.0682878494262695,0.7748348712921143,4.0682878494262695
US-00004,gpt-oss:120b,5,Perform emergency laparotomy,জরুরি ল্যাপারোটমি সম্পন্ন করুন,0,0.8423199653625488,-0.49686044454574585,0.754577100276947,0.49686044454574585
US-00004,gpt-oss:120b,6,Delay surgery until parental consent,পিতামাতার সম্মতি না পাওয়া পর্যন্ত শল্যচিকিৎসা বিলম্ব করুন,0,0.8668736815452576,-0.14924663305282593,0.8889364004135132,0.14924663305282593
US-00005,gpt-oss:120b,0,"A 9-year-old girl is brought to the emergency department with a headache and double vision 1 hour after being hit on the head while playing with a friend. Her friend's elbow struck her head, just above her left ear. She did not lose consciousness, but her mother reports that she was confused for 20 minutes after the incident and did not recall being hit. She appears healthy. She is alert and oriented to person, place, and time. Her temperature is 37.2°C (99°F), pulse is 86/min, respirations are 15/min, and blood pressure is 118/78 mmHg. Examination shows the head tilted toward the right shoulder. A photograph of the eyes at primary gaze is shown. There is mild tenderness to palpation over the left temporal bone. Visual acuity is 20/20 in both eyes when tested independently. The patient's left eye hypertropia worsens with right gaze and when the patient tilts her head toward her left shoulder. The pupils are equal and reactive to light. Muscle strength and sensation are intact bilaterally. Deep tendon reflexes are 2+ bilaterally. Plantar reflex shows a flexor response. Which of the following is the most likely cause of this patient's ocular symptoms?","৯ বছর বয়সী একটি মেয়েকে জরুরি বিভাগে আনা হয়েছে, যিনি মাথা ধাক্কা খাওয়ার এক ঘণ্টা পরে মাথাব্যথা ও দ্বি-দৃষ্টিশক্তি (ডবল ভিশন) অনুভব করছেন। তিনি তার বন্ধুর সঙ্গে খেলছিলেন; বন্ধুর কনুই তার বাম কানটির ঠিক উপরে আঘাত করে মাথায় লেগে গিয়েছিল। তিনি অচেতন হননি, তবে মা জানান যে ঘটনাটির পর ২০ মিনিটের জন্য তিনি বিভ্রান্ত ছিলেন এবং ধাক্কা খাওয়া স্মরণ করতে পারছেন না। রোগী সুস্থ দেখাচ্ছেন। তিনি সতর্ক ও ব্যক্তি, স্থান ও সময় সম্পর্কে সচেতন। তার তাপমাত্রা ৩৭.২°C (৯৯°F), পালস ৮৬/মিনিট, শ্বাসপ্রশ্বাস ১৫/মিনিট এবং রক্তচাপ ১১৮/৭৮ mmHg। পরীক্ষা দেখায় মাথা ডান কাঁধের দিকে ঝুঁকে আছে। প্রাইমারি গেজে চোখের একটি ফটো দেখানো হয়েছে। বাম টেম্পোরাল হাড়ের উপর আলতো চাপ দিলে সামান্য ব্যথা অনুভূত হয়। স্বতন্ত্রভাবে পরীক্ষার সময় উভয় চোখেই দৃষ্টিশক্তি ২০/২০। রোগীর বাম চোখের হাইপারট্রোপিয়া ডান দিকে তাকালে এবং যখন রোগী তার মাথা বাম কাঁধের দিকে ঝুঁকায় তখন বাড়ে। পিউপিল সমান ও আলোতে প্রতিক্রিয়াশীল। পেশির শক্তি ও সংবেদন উভয় পাশে স্বাভাবিক। গভীর টেন্ডন রিফ্লেক্স দু'পাশেই ২+, প্ল্যান্টার রিফ্লেক্স ফ্লেক্সর প্রতিক্রিয়া দেখায়। নিম্নলিখিত কোনটি রোগীর চোখের লক্ষণের সবচেয়ে সম্ভাব্য কারণ?",0,0.7212986946105957,-5.167098045349121,0.8872652649879456,5.167098045349121
US-00005,gpt-oss:120b,1,Oculomotor nerve damage,অকুলোমোটর স্নায়ু ক্ষতি,0,0.7997184991836548,-0.9049243927001953,0.8551334142684937,0.9049243927001953
US-00005,gpt-oss:120b,2,Retrobulbar hemorrhage,রেট্রোবালবার রক্তপাত,0,0.8343470096588135,-1.7355995178222656,0.8058168888092041,1.7355995178222656
US-00005,gpt-oss:120b,3,Trochlear nerve damage,ট্রোক্লিয়ার স্নায়ু ক্ষতি,0,0.8343642354011536,-3.2743306159973145,0.8855173587799072,3.2743306159973145
US-00005,gpt-oss:120b,4,Medial longitudinal fasciculus damage,মেডিয়াল লংগিটিউডিনাল ফ্যাসিকুলাসের ক্ষতি,0,0.7708900570869446,-1.127026081085205,0.7102771997451782,1.127026081085205
US-00005,gpt-oss:120b,5,Dorsal midbrain damage,ডর্সাল মিডব্রেইন ক্ষতি,0,0.73432457447052,-0.2987208068370819,0.8605543375015259,0.2987208068370819
US-00005,gpt-oss:120b,6,Abducens nerve damage,অ্যাবডুসেন স্নায়ু ক্ষতি,0,0.699536144733429,-3.2638258934020996,0.7193394303321838,3.2638258934020996
US-00006,gpt-oss:120b,0,"A mother brings her 3-year-old son to his pediatrician because he is having tantrums. The boy has no history of serious illness and is on track with developmental milestones. His mother recently returned to work 2 weeks ago. She explains that, since then, her son has had a tantrum roughly every other morning, usually when she is getting him dressed or dropping him off at daycare. He cries loudly for about 5 minutes, saying that he does not want to go to daycare while thrashing his arms and legs. According to the daycare staff, he is well-behaved during the day. In the evenings, he has tantrums about twice per week, typically when he is told he must finish his dinner or that it is time for bed. These tantrums have been occurring for about 6 months. The mother is concerned her son may have a behavioral disorder. Which of the following is the most likely cause of the boy's behavior?","একজন মা তার ৩-বছর বয়সী ছেলেকে পেডিয়াট্রিশিয়ানের কাছে নিয়ে যান কারণ সে ক্রমাগত ট্যান্ট্রাম (অত্যধিক রাগ) দেখাচ্ছে। শিশুর কোনো গুরুতর রোগের ইতিহাস নেই এবং বিকাশগত মাইলস্টোনে সঠিক পথে রয়েছে। তার মা দুই সপ্তাহ আগে কাজ ফিরে গেছেন। তিনি জানান, তখন থেকে ছেলেটি প্রায় প্রতি অন্য সকালে একটি ট্যান্ট্রাম করে, সাধারণত যখন তিনি তাকে পোশাক পরাতে বা ডে-কেয়ারে নামিয়ে দেন। সে প্রায় ৫ মিনিট ধরে জোরে কাঁদে এবং বলে যে সে ডে-কেয়ার যেতে চায় না, সঙ্গে হাতে ও পা নাড়াচাড়া করে। ডে-কেয়ার স্টাফের মতে, দিনভর সে ভাল আচরণ করে। সন্ধ্যায়, সপ্তাহে দু'বার প্রায় ট্যান্ট্রাম হয়, সাধারণত যখন তাকে খাবার শেষ করতে বা শোয়ার সময় বলতে হয়। এই ট্যান্ট্রামগুলো প্রায় ৬ মাস ধরে চলছে। মা উদ্বিগ্ন যে তার ছেলেটির কোনো আচরণগত ব্যাধি থাকতে পারে। নিম্নলিখিতগুলোর মধ্যে কোনটি শিশুর আচরণের সবচেয়ে সম্ভাব্য কারণ?",0,0.8600751161575317,-3.171182632446289,0.8774031400680542,3.171182632446289
US-00006,gpt-oss:120b,1,Autism spectrum disorder,অটিজম স্পেকট্রাম ডিসঅর্ডার,0,0.8691131472587585,-0.4095615744590759,0.768242359161377,0.4095615744590759
US-00006,gpt-oss:120b,2,Conduct disorder,কন্ডাক্ট ডিসঅর্ডার,0,0.8168766498565674,-1.6289846897125244,0.6039369106292725,1.6289846897125244
US-00006,gpt-oss:120b,3,Normal development,স্বাভাবিক বিকাশ,0,0.8801765441894531,-0.20373249053955078,0.8821840286254883,0.20373249053955078
US-00006,gpt-oss:120b,4,Oppositional defiant disorder,অপোজিশনাল ডিফিয়েন্ট ডিসঅর্ডার,0,0.7881312966346741,-1.361672043800354,0.6071130037307739,1.361672043800354
US-00006,gpt-oss:120b,5,Attention deficit hyperactivity disorder,অ্যাটেনশন ডেফিসিট হাইপারএক্টিভিটি ডিজঅর্ডার,0,0.8458806276321411,-0.3589770197868347,0.6989932060241699,0.3589770197868347
US-00006,gpt-oss:120b,6,Disruptive mood dysregulation disorder,ডিসরাপটিভ মুড ডাইজরেগুলেশন ডিসঅর্ডার,0,0.8332241773605347,-0.9276254177093506,0.7641884088516235,0.9276254177093506
US-00007,gpt-oss:120b,0,"A 45-year-old man comes to the physician because of severe left knee pain and swelling. He has hypercholesterolemia and hypertension. Current medications include pravastatin and captopril. He eats a low-fat diet that includes fish and leafy green vegetables. He drinks 4-6 cups of coffee daily. He has smoked one pack of cigarettes daily for 26 years and drinks 2-3 beers daily. Vital signs are within normal limits. Examination of the left knee shows swelling, warmth, and severe tenderness to palpation. Arthrocentesis is performed. Gram stain is negative. Analysis of the synovial fluid shows monosodium urate crystals. Which of the following health maintenance recommendations is most appropriate to prevent symptom recurrence?","একজন ৪৫ বছর বয়সী পুরুষ রোগী তীব্র বাম হাঁটুর ব্যথা ও ফোলার জন্য ডাক্তারের কাছে আসেন। তার হাইপারকোলেস্টেরলেমিয়া এবং উচ্চ রক্তচাপ রয়েছে। বর্তমানে তিনি প্রাভাস্টাটিন ও ক্যাপটোপ্রিল গ্রহণ করছেন। তিনি মাছ ও পাতা জাতীয় সবজি সমন্বিত কম চর্বিযুক্ত খাবার খান। তিনি প্রতিদিন ৪-৬ কাপ কফি পান করেন। তিনি ২৬ বছর ধরে দিনে এক প্যাকেট সিগারেট ধূমপান করে আসছেন এবং দৈনিক ২-৩টি বিয়ার পান করেন। তার গুরুত্বপূর্ণ সূচকগুলো স্বাভাবিক সীমার মধ্যে রয়েছে। বাম হাঁটুর পরীক্ষা দেখায় ফোলা, উষ্ণতা ও স্পর্শে তীব্র সংবেদনশীলতা। আর্থ্রোসেন্টেসিস করা হয়। গ্রাম স্টেইন নেগেটিভ। সাইনোভিয়াল তরলে মনোসোডিয়াম ইউরেট ক্রিস্টাল পাওয়া যায়। নিম্নলিখিত কোন স্বাস্থ্য রক্ষণাবেক্ষণ সুপারিশটি উপসর্গের পুনরাবৃত্তি প্রতিরোধে সবচেয়ে উপযুক্ত?",0,0.8650462031364441,-2.9090628623962402,0.8515747785568237,2.9090628623962402
US-00007,gpt-oss:120b,1,Discontinue captopril,ক্যাপটোপ্রিল বন্ধ করুন,0,0.8694766759872437,-0.3837430477142334,0.815824031829834,0.3837430477142334
US-00007,gpt-oss:120b,2,Start aspirin,অ্যাসপিরিন শুরু করুন,0,0.8472020626068115,-0.3518228530883789,0.9033955931663513,0.3518228530883789
US-00007,gpt-oss:120b,3,Replace beer with red wine,বিয়ারকে লাল ওয়াইনের সঙ্গে বদলান,0,0.8766583204269409,-3.244865894317627,0.8380169868469238,3.244865894317627
US-00007,gpt-oss:120b,4,Stop smoking,ধূমপান বন্ধ করুন,0,0.8939999341964722,-0.0,0.9321622848510742,0.0
US-00007,gpt-oss:120b,5,Reduce coffee intake,কফি গ্রহণ কমিয়ে দিন,0,0.8909604549407959,-0.22882239520549774,0.9123396873474121,0.22882239520549774
US-00007,gpt-oss:120b,6,Reduce fish intake,মাছের পরিমাণ কমিয়ে দিন,0,0.8826628923416138,-0.9012813568115234,0.8506240844726562,0.9012813568115234
US-00007,gpt-oss:120b,7,Discontinue pravastatin,প্রাভাস্টাটিন বন্ধ করুন,0,0.8717935085296631,-0.7831078171730042,0.6238080263137817,0.7831078171730042
US-00007,gpt-oss:120b,8,"Start colchicine
""",কলচিসিন শুরু করুন,0,0.8293217420578003,-0.23110565543174744,0.7038402557373047,0.23110565543174744
US-00008,gpt-oss:120b,0,"A previously healthy 32-year-old man is brought to the emergency department by his girlfriend after having a seizure. Earlier that day, he also experienced a nosebleed that took 30 minutes to stop when applying pressure. He has had no sick contacts or history of epilepsy or other seizure disorder. He does not take any medications. His temperature is 39.1 °C (102.4 °F), pulse is 106/min, respirations are 26/min, and blood pressure is 128/70 mm Hg. He is confused and disoriented. Examination shows pallor and scattered petechiae over the trunk and arms. The neck is supple, and neurological examination is otherwise within normal limits. Laboratory studies show:
Hemoglobin 9 g/dL
Leukocyte count 8,200/mm3
Platelet count 34,000/mm3
Prothrombin time 13 seconds
Partial thromboplastin time 30 seconds
Fibrin split products negative
Serum
Creatinine 2.9 mg/dL
Bilirubin
Total 3.2 mg/dL
Direct 0.4 mg/dL
Lactate dehydrogenase 559 U/L
A peripheral blood smear shows numerous schistocytes. Which of the following is the most appropriate next step in management?""","একজন পূর্বে সুস্থ ৩২ বছর বয়সী পুরুষকে তার বান্ধবী জরুরি বিভাগে নিয়ে আসে, কারণ তিনি একটি সিজার (মৃগী) পেয়েছেন। একই দিন তিনি নাক থেকে রক্তপাতের অভিজ্ঞতা লাভ করেন, যা চাপ প্রয়োগ করে থামাতে ৩০ মিনিট সময় লেগেছিল। তাঁর কোনো রোগীর সংস্পর্শ বা এপিলেপসি অথবা অন্য কোনও সিজার ব্যাধির ইতিহাস নেই। তিনি কোন ওষুধই গ্রহণ করেন না। তার তাপমাত্রা ৩৯.১°C (১০২.৪°F), পালস ১০৬/মিনিট, শ্বাসপ্রশ্বাস ২৬/মিনিট, রক্তচাপ ১২৮/৭০ mmHg। তিনি বিভ্রান্ত এবং দিশাহীন। পরীক্ষায় প্যালার এবং ট্রাঙ্ক ও বাহুতে ছড়িয়ে থাকা পেটেকিয়া দেখা যায়। গলা নরম, এবং স্নায়বিক পরীক্ষা অন্যথায় স্বাভাবিক সীমার মধ্যে। ল্যাবরেটরি ফলাফল: হিমোগ্লোবিন ৯ g/dL; শ্বেত রক্তকণিকা সংখ্যা ৮,২০০/mm3; প্লেটলেট সংখ্যা ৩৪,০০০/mm3; প্রোথ্রমবিন সময় ১৩ সেকেন্ড; পার্শিয়াল থ্রোম্বোপ্লাস্টিন সময় ৩০ সেকেন্ড; ফাইব্রিন স্প্লিট পণ্য নেগেটিভ; সিরাম ক্রিয়াটিনিন ২.৯ mg/dL; বিলিরুবিন মোট ৩.২ mg/dL, ডাইরেক্ট ০.৪ mg/dL; ল্যাকটেট ডিহাইড্রোজেনেজ ৫৫৯ U/L। পারিফেরাল রক্ত স্মিয়ার দেখায় প্রচুর শিস্টোসাইট। নিম্নলিখিতগুলির মধ্যে কোনটি ব্যবস্থাপনার সর্বোত্তম পরবর্তী ধাপ?",0,0.6724108457565308,-5.461875915527344,0.8091000318527222,5.461875915527344
US-00008,gpt-oss:120b,1,Electroencephalography,ইলেক্ট্রোএনসেফালোগ্রাফি,0,0.8794130682945251,-0.08947892487049103,0.9045369625091553,0.08947892487049103
US-00008,gpt-oss:120b,2,Transfusion of packed red blood cells,প্যাকড লাল রক্তকণিকা ট্রান্সফিউশন,0,0.6840722560882568,-2.0146491527557373,0.8546550869941711,2.0146491527557373
US-00008,gpt-oss:120b,3,CT scan of the head,মাথার সিটি স্ক্যান,0,0.8645235300064087,-0.7766203880310059,0.7570444345474243,0.7766203880310059
US-00008,gpt-oss:120b,4,Plasma exchange therapy,প্লাজমা এক্সচেঞ্জ থেরাপি,0,0.8597060441970825,-0.061639100313186646,0.8099050521850586,0.061639100313186646
US-00008,gpt-oss:120b,5,Fresh frozen plasma transfusion,তাজা হিমায়িত প্লাজমা (FFP) ট্রান্সফিউশন,0,0.7370133399963379,-0.9239382743835449,0.7239816188812256,0.9239382743835449
US-00008,gpt-oss:120b,6,MRI scan of the head,মাথার এমআরআই স্ক্যান,0,0.86918044090271,-0.7727013826370239,0.9177221059799194,0.7727013826370239
US-00008,gpt-oss:120b,7,Platelet transfusion,প্লেটলেট ট্রান্সফিউশন,0,0.8580968379974365,-0.5772231817245483,0.7204599380493164,0.5772231817245483
US-00008,gpt-oss:120b,8,"Intravenous tranexamic acid
""",ইনট্রাভেনাস ট্র্যানেক্সামিক অ্যাসিড,0,0.7703912258148193,-1.2367124557495117,0.7190039157867432,1.2367124557495117
